y,x0,x1,x2,x3,x4,x5
3.9,A0,A5,A0,90,125.0,3
1.75,A1,A1,A0,98,125.0,4
0.8,A1,A4,A0,136,150.0,6
3.5,A1,A4,A0,140,150.0,11
3.4,A1,A3,A0,90,150.0,10
1.15,A1,A3,A2,116,150.0,1
3.25,A0,A5,A0,150,150.0,8
1.25,A1,A0,A0,144,150.0,12
24.9,A1,A5,A1,170,125.0,9
0.175,A1,A1,A0,60,5.0,5
0.9,A0,A8,A0,150,150.0,2
31.99,A0,A0,A1,150,20.0,2
3.999,A1,A3,A0,125,100.0,7
17.99,A1,A5,A0,184,60.0,5
0.55,A1,A1,A0,58,125.0,5
0.45,A1,A1,A0,52,150.0,0
0.95,A0,A1,A0,60,150.0,12
2.3,A1,A0,A0,150,5.0,0
5.9,A0,A0,A0,136,150.0,3
7.2,A0,A0,A0,170,150.0,11
16.49,A1,A0,A1,156,70.0,6
11.5,A0,A5,A0,184,150.0,10
2.599,A1,A0,A1,136,125.0,10
2.99,A1,A1,A0,68,80.0,8
1.0,A0,A8,A0,105,150.0,9
0.85,A0,A3,A0,75,100.0,6
19.5,A0,A2,A1,177,,4
10.0,A0,A0,A1,197,150.0,8
7.95,A0,A0,A1,224,150.0,10
3.5,A1,A2,A1,163,150.0,0
0.5,A1,A1,A0,43,150.0,9
23.95,A0,A2,A0,140,70.0,6
0.65,A1,A8,A1,0,150.0,1
6.6,A0,A0,A0,102,150.0,11
0.0,A0,A8,A2,0,125.0,0
4.95,A0,A0,A1,155,125.0,1
3.5,A0,A3,A1,163,150.0,8
10.0,A1,A3,A0,184,60.0,7
12.499,A0,A1,A0,105,100.0,11
19.9,A1,A7,A0,174,150.0,12
4.5,A0,A1,A0,0,150.0,11
0.0,A0,A4,A1,170,150.0,9
2.8,A1,A1,A0,60,125.0,6
31.1,A1,A8,A1,0,150.0,0
3.5,A1,A5,A2,0,150.0,0
3.7,A1,A0,A1,170,20.0,12
4.2,A1,A7,A0,136,150.0,1
9.5,A0,A4,A1,306,150.0,6
29.99,A1,A3,A1,184,70.0,5
5.0,A0,A5,A0,160,150.0,6
0.555,A0,A1,A0,54,150.0,9
3.6,A1,A3,A0,131,150.0,2
0.68,A0,A1,A0,0,150.0,12
6.4,A1,A3,A1,170,150.0,9
6.75,A1,A1,A0,87,30.0,8
2.799,A1,A0,A0,0,70.0,7
1.98,A1,A3,A0,122,150.0,7
14.199,A0,A3,A0,184,90.0,12
0.5,A0,A1,A0,52,90.0,10
23.9,A0,A5,A0,245,40.0,1
2.899,A0,A0,A0,116,150.0,3
19.9,A0,A5,A2,0,125.0,7
6.95,A1,A1,A1,54,70.0,10
7.35,A1,A0,A0,80,60.0,6
2.75,A0,A0,A0,143,150.0,12
3.499,A1,A7,A0,78,150.0,6
0.2,A0,A1,A0,60,150.0,4
4.999,A0,A8,A0,90,90.0,8
0.6,A0,A1,A0,60,150.0,12
1.35,A1,A0,A0,101,150.0,9
1.35,A1,A3,A0,122,150.0,6
4.2,A1,A4,A1,140,150.0,0
0.5,A1,A1,A1,75,150.0,0
1.25,A1,A3,A0,90,150.0,0
16.45,A0,A0,A0,140,30.0,2
1.5,A1,A8,A0,0,,0
5.499,A0,A0,A1,224,150.0,10
8.999,A0,A1,A0,95,90.0,1
6.3,A1,A0,A0,265,150.0,3
2.999,A1,A8,A0,125,150.0,4
0.8,A1,A0,A0,75,150.0,8
1.5,A1,A3,,90,90.0,1
0.0,A0,A0,,70,100.0,5
16.9,A0,A1,,184,90.0,11
0.29,A0,A8,A2,0,50.0,3
2.5,A1,A7,A0,77,150.0,8
3.95,A0,A3,,116,150.0,11
6.7,A0,A3,A0,105,150.0,5
1.2,A0,A1,A0,39,50.0,3
5.0,A1,A3,A0,101,125.0,5
0.0,A0,A0,A0,101,150.0,9
9.499,A1,A5,A0,163,150.0,3
1.4,A1,A5,A0,116,150.0,1
1.3,A0,A8,A0,0,150.0,0
1.0,A0,A7,A0,75,150.0,3
1.299,A1,A0,A0,102,150.0,1
6.75,A1,A0,A0,80,100.0,10
4.8,A1,A0,A1,170,70.0,5
2.2,A0,A5,A1,140,150.0,6
4.8,A0,A3,A0,140,150.0,2
1.15,A1,A0,A0,0,150.0,10
4.95,A0,A8,A0,101,125.0,0
7.299,A1,A3,A0,120,125.0,2
1.25,A1,A0,A1,100,150.0,5
3.6,A1,A4,A0,165,10.0,0
3.499,A1,A4,A1,82,,3
0.4,A0,A1,A0,53,90.0,11
2.0,A1,A0,A0,101,90.0,12
15.9,A1,A0,A1,232,150.0,10
1.45,A0,A3,A0,170,150.0,7
12.0,A0,A0,A1,150,20.0,3
0.0,A0,A8,A2,0,5.0,0
3.9,A1,A3,,155,150.0,4
4.8,A1,A5,A0,111,125.0,4
0.0,A0,A0,A0,175,150.0,6
0.6,A0,A1,A0,75,150.0,3
1.5,A0,A8,A2,0,150.0,0
1.599,A1,A0,A0,75,150.0,1
18.0,A0,A4,A1,272,80.0,10
0.399,A1,A0,A0,90,150.0,0
9.9,A1,A0,A0,110,125.0,1
0.25,A0,A8,A2,0,150.0,0
4.5,A0,A8,A0,197,,11
3.3,A1,A7,A0,0,150.0,12
14.499,A0,A0,A0,105,70.0,3
0.0,A0,A8,A2,0,150.0,0
1.25,A1,A0,A0,60,150.0,11
6.45,A0,A0,A0,136,150.0,2
13.8,A0,A0,A1,170,150.0,9
0.25,A0,A8,A2,0,5.0,0
19.8,A0,A5,A1,306,50.0,1
16.75,A1,A5,A0,300,100.0,5
0.9,A1,A1,A0,64,150.0,5
5.499,A0,A5,A0,140,150.0,0
4.999,A1,A7,A0,140,150.0,5
3.3,A1,A3,A0,150,150.0,9
4.999,A1,A0,A0,109,70.0,7
4.1,A1,A1,A0,75,50.0,0
1.25,A0,A8,A0,0,150.0,0
0.95,A0,A8,,88,150.0,1
2.4,A0,A1,A0,75,,7
2.7,A0,A0,A0,82,100.0,12
2.0,A0,A1,A0,75,150.0,1
8.5,A0,A0,A0,260,150.0,3
8.5,A0,A0,A0,231,150.0,1
0.65,A1,A3,A1,179,150.0,1
7.2,A1,A5,A1,163,150.0,5
3.45,A0,A0,A0,231,150.0,4
8.2,A0,A0,A0,192,150.0,10
3.9,A0,A1,A0,116,100.0,6
11.9,A0,A0,A0,143,70.0,1
7.2,A1,A1,A0,69,20.0,12
3.999,A0,A3,A0,155,150.0,5
3.2,A1,A1,,75,150.0,11
0.6,A0,A8,A0,139,150.0,5
1.4,A0,A1,A0,50,150.0,9
0.9,A1,A0,A1,140,150.0,1
21.9,A0,A2,A0,140,60.0,11
1.499,A0,A3,A1,207,150.0,7
8.9,A0,A0,A0,129,125.0,3
23.499,A0,A4,,211,100.0,6
0.8,A1,A0,A0,144,150.0,4
7.6,A0,A1,A0,170,125.0,5
4.1,A1,A4,A0,174,150.0,1
0.15,A0,A7,A0,90,150.0,12
3.4,A1,A0,A0,231,150.0,4
0.06,A1,A3,A2,0,150.0,0
6.111,A0,A3,A0,163,150.0,10
0.1,A0,A8,A0,0,150.0,0
1.2,A0,A0,A1,113,100.0,12
41.5,A1,A4,A0,325,90.0,2
1.5,A1,A1,A0,68,150.0,7
10.7,A0,A0,A0,150,150.0,11
7.0,A1,A3,A1,224,150.0,10
6.45,A1,A4,A0,200,,7
1.4,A1,A1,A0,50,150.0,4
10.5,A1,A7,A1,141,150.0,2
16.5,A1,A2,A1,190,150.0,7
16.9,A0,A0,A1,286,150.0,11
0.3,A0,A0,A0,101,150.0,4
0.35,A1,A1,A0,60,150.0,10
1.3,A0,A8,A2,0,125.0,0
3.0,A1,A3,A0,150,150.0,5
9.7,A1,A1,A0,90,,2
0.01,A1,A3,A0,0,150.0,6
0.2,A1,A8,A2,0,150.0,0
17.2,A0,A0,A1,170,100.0,10
0.7,A0,A1,A0,60,150.0,9
33.99,A0,A0,,258,125.0,2
9.99,A0,A1,A0,86,40.0,6
0.85,A0,A3,A1,130,150.0,11
2.75,A1,A4,A0,150,150.0,6
3.75,A1,A8,A1,45,125.0,6
0.6,A1,A1,A0,60,125.0,5
0.4,A1,A1,A0,51,50.0,6
10.5,A1,A5,A0,160,150.0,9
0.8,A1,A8,A0,90,30.0,0
0.5,A1,A1,A0,75,150.0,7
0.6,A1,A0,A0,75,150.0,7
2.05,A0,A1,A2,0,150.0,1
0.02,A0,A8,A2,0,5.0,0
1.9,A1,A7,A0,80,150.0,12
5.69,A1,A7,A0,131,125.0,0
1.4,A0,A0,A0,140,150.0,2
2.5,A0,A4,A0,99,,6
0.55,A1,A4,A0,90,150.0,6
3.3,A0,A8,A0,90,5.0,5
0.0,A1,A1,A0,50,150.0,11
0.4,A0,A0,A0,90,50.0,8
8.6,A1,A3,A0,116,125.0,11
2.55,A0,A7,A0,0,150.0,5
0.8,A0,A3,A0,109,150.0,10
2.9,A0,A1,A0,65,90.0,12
1.0,A1,A1,A0,0,150.0,0
1.49,A1,A1,A2,0,150.0,10
1.65,A0,A0,A0,120,150.0,0
37.2,A1,A4,A0,190,20.0,10
1.799,A1,A0,A0,122,5.0,5
0.8,A0,A3,A0,122,150.0,7
3.999,A1,A8,A0,136,80.0,5
9.99,A1,A0,A0,200,100.0,9
2.3,A0,A3,A1,140,150.0,10
15.9,A1,A0,A1,177,80.0,9
11.99,A1,A3,A1,232,150.0,12
0.5,A0,A1,A0,75,150.0,10
2.45,A0,A3,A0,0,150.0,4
0.9,A0,A0,A0,75,150.0,8
7.999,A0,A5,A1,71,60.0,10
5.499,A1,A1,,75,50.0,8
16.75,A0,A0,A1,150,100.0,3
2.85,A0,A3,A1,163,150.0,10
3.0,A0,A6,A0,60,125.0,7
0.75,A1,A0,A1,133,125.0,4
0.1,A0,A1,A0,0,150.0,12
0.999,A1,A8,A0,60,150.0,5
15.0,A1,A1,A0,39,40.0,7
8.3,A0,A2,A1,150,150.0,1
21.9,A0,A0,A1,265,125.0,4
6.8,A0,A1,A0,80,150.0,9
2.95,A1,A1,A0,75,150.0,8
6.9,A0,A5,,231,150.0,1
6.5,A0,A0,A0,170,125.0,6
1.0,A1,A3,A0,64,150.0,11
0.6,A1,A3,A0,120,150.0,7
7.35,A1,A0,A0,140,90.0,1
3.9,A1,A0,A2,0,150.0,3
3.5,A1,A1,A0,110,150.0,3
6.5,A0,A4,A0,140,100.0,2
3.2,A0,A0,A1,122,150.0,5
2.999,A1,A0,A0,125,150.0,5
14.999,A0,A2,A0,152,125.0,1
11.5,A1,A0,A1,136,150.0,10
6.2,A0,A8,A0,150,150.0,6
1.35,A0,A1,A0,60,150.0,3
5.99,A1,A5,A0,170,150.0,1
0.35,A0,A1,A0,45,150.0,6
0.0,A0,A0,A0,0,150.0,4
3.0,A0,A0,A2,0,150.0,6
4.9,A1,A0,,105,90.0,5
0.0,A1,A1,A0,0,150.0,0
4.5,A1,A8,A0,0,150.0,2
0.7,A0,A1,A0,60,150.0,3
0.57,A0,A0,A0,90,150.0,2
6.999,A1,A3,A0,101,150.0,3
9.25,A0,A3,A1,232,150.0,5
12.2,A1,A3,A1,224,150.0,7
6.5,A1,A0,A0,109,40.0,8
8.3,A1,A1,A0,75,40.0,7
5.299,A1,A5,A0,163,150.0,4
0.95,A1,A1,A0,58,150.0,1
2.0,A0,A8,A2,0,150.0,0
5.9,A1,A5,A1,71,60.0,4
0.58,A1,A0,A0,102,150.0,9
6.8,A0,A3,A0,105,150.0,6
5.45,A0,A7,A0,109,150.0,4
1.0,A0,A0,A0,58,20.0,8
0.9,A0,A0,A0,75,150.0,4
9.47,A0,A8,A0,0,50.0,11
2.3,A1,A3,A0,0,150.0,0
1.399,A0,A0,A1,180,150.0,0
2.55,A0,A0,A0,170,150.0,9
1.7,A1,A0,A0,136,150.0,3
2.3,A0,A3,A2,105,150.0,0
3.3,A0,A8,A2,150,150.0,11
1.4,A1,A0,A0,116,150.0,3
2.05,A0,A1,A1,88,70.0,9
23.6,A0,A0,A1,150,20.0,5
0.001,A1,A4,A0,0,100.0,5
11.111,A0,A5,,54,40.0,6
10.25,A0,A3,A1,224,150.0,3
7.0,A0,A2,A1,256,150.0,5
5.399,A0,A0,A1,193,125.0,2
7.999,A0,A1,A0,101,30.0,8
1.1,A0,A1,,50,150.0,11
15.3,A0,A0,A0,116,80.0,12
12.0,A0,A2,A1,232,150.0,4
1.69,A1,A8,A2,0,150.0,7
8.0,A0,A3,A0,116,80.0,4
9.98,A1,A1,A0,90,60.0,3
3.95,A1,A5,A1,90,90.0,5
8.95,A1,A5,A0,163,150.0,5
3.8,A0,A0,A0,116,150.0,3
10.49,A0,A3,A0,136,150.0,12
8.75,A1,A0,A0,105,80.0,7
14.9,A1,A3,A0,140,20.0,2
2.099,A0,A0,A1,165,,11
11.0,A0,A2,A1,154,50.0,5
4.2,A1,A1,A0,80,150.0,4
0.2,A0,A1,A0,0,5.0,0
1.35,A1,A1,A0,75,150.0,1
9.45,A1,A0,A1,218,150.0,8
12.6,A1,A5,A1,179,150.0,5
22.0,A1,A3,A0,150,20.0,7
3.999,A1,A3,A0,101,150.0,11
7.9,A0,A0,A0,125,100.0,7
1.3,A0,A8,A0,74,125.0,4
1.25,A0,A8,A2,0,150.0,0
0.15,A1,A1,A1,48,150.0,10
14.9,A1,A3,A1,136,125.0,2
2.699,A0,A8,A0,192,150.0,5
13.6,A1,A3,A0,190,80.0,2
0.95,A1,A0,A2,82,125.0,3
11.9,A1,A2,A0,116,90.0,11
1.599,A1,A8,A2,0,150.0,5
0.25,A1,A8,A2,0,5.0,0
6.35,A1,A0,A1,143,150.0,7
2.25,A0,A0,A0,0,150.0,8
2.99,A0,unknown,A2,0,150.0,7
0.0,A0,A8,A0,53,100.0,7
7.9,A0,A1,A0,90,50.0,3
0.1,A0,A1,A0,74,150.0,3
8.5,A1,A1,A0,125,125.0,2
2.2,A1,A0,A1,0,150.0,3
7.85,A0,A3,A0,163,150.0,8
6.9,A1,A6,A0,140,150.0,12
16.95,A0,A4,A0,200,50.0,1
0.5,A0,A0,A0,116,150.0,11
3.29,A0,A8,A0,75,150.0,9
6.19,A1,A5,A1,343,150.0,6
0.5,A0,A3,A1,130,150.0,7
0.25,A1,A3,A0,90,150.0,5
0.17,A1,A1,A0,0,150.0,0
1.77,A0,A0,A0,0,150.0,3
0.25,A1,A1,,55,150.0,5
3.49,A1,A3,A1,230,150.0,4
8.8,A0,A3,A0,143,150.0,7
0.4,A1,A8,A0,72,150.0,5
2.15,A0,A7,A0,64,150.0,11
4.65,A1,A3,A1,150,150.0,8
1.2,A1,A1,A1,80,50.0,0
3.65,A1,A0,A0,120,125.0,9
2.0,A0,A3,A1,170,150.0,0
1.35,A0,A7,A0,0,150.0,10
0.8,A0,A6,A0,116,150.0,11
0.8,A1,A0,A0,0,5.0,0
0.85,A0,A1,A0,80,150.0,7
0.3,A0,A0,A0,100,150.0,3
2.9,A1,A7,A0,101,150.0,9
6.9,A0,A3,A0,109,150.0,9
1.6,A0,A0,A0,90,90.0,6
0.0,A1,A6,A0,60,125.0,7
0.65,A1,A1,A0,75,150.0,8
7.25,A0,A0,A0,140,150.0,6
2.999,A0,A7,A0,0,150.0,12
1.0,A1,A0,A0,0,5.0,0
1.6,A1,A3,A0,0,150.0,4
6.499,A1,A5,A0,170,150.0,11
4.399,A0,A0,A2,109,125.0,5
0.35,A0,A8,A0,0,150.0,0
0.75,A0,A4,A0,75,150.0,12
3.2,A1,A7,A0,75,150.0,8
0.5,A0,A1,A0,0,150.0,0
3.1,A0,A7,A0,116,150.0,6
0.31,A0,A1,,87,150.0,4
6.399,A1,A0,,140,150.0,6
2.999,A1,A0,A0,110,150.0,12
1.25,A0,A1,A0,54,150.0,9
0.4,A0,A1,A2,0,150.0,0
0.595,A1,A3,A0,71,60.0,1
13.9,A0,A0,A0,143,70.0,6
0.8,A1,A0,A0,101,150.0,8
2.2,A0,A0,A0,101,150.0,4
2.449,A0,A0,A0,170,150.0,6
5.5,A0,A8,A0,155,150.0,3
0.7,A0,A1,A0,0,,0
0.75,A0,A0,A0,102,150.0,7
1.25,A1,A0,A0,88,150.0,8
34.79,A0,A0,A1,300,30.0,6
0.2,A0,A0,A0,75,150.0,5
1.7,A0,A2,A0,116,150.0,1
2.3,A1,A1,A0,65,150.0,1
9.999,A1,A3,A0,450,60.0,2
1.59,A1,A0,A0,101,125.0,4
1.95,A1,A0,A0,116,150.0,2
5.1,A0,A0,A0,102,125.0,6
3.6,A0,A0,A1,125,50.0,0
4.25,A0,A0,A1,90,40.0,4
50.1,A1,A0,A1,560,80.0,5
1.55,A1,A0,A0,70,150.0,12
0.2,A1,A3,,75,150.0,7
0.1,A0,A8,A2,0,125.0,12
1.5,A0,A0,A0,136,150.0,7
15.0,A1,A5,A0,98,80.0,0
0.1,A1,A8,A2,0,150.0,0
13.95,A0,A0,A0,170,100.0,12
0.0,A0,A3,A0,143,125.0,8
0.25,A1,A1,A0,102,150.0,5
2.58,A0,A1,A1,56,80.0,5
1.2,A1,A1,A0,55,80.0,11
13.25,A1,A3,A0,140,125.0,1
10.25,A1,A3,A0,143,,7
7.3,A0,A5,A0,122,125.0,4
2.45,A0,A3,A0,105,150.0,12
1.35,A0,A1,A0,60,150.0,3
2.3,A0,A1,A0,65,150.0,6
34.5,A0,A2,A0,150,40.0,8
1.488,A0,A0,A0,75,150.0,5
1.9,A0,A1,A0,54,125.0,3
1.2,A1,A2,A2,116,150.0,0
0.55,A0,A1,A0,54,150.0,7
16.45,A1,A0,A0,241,,6
6.989,A1,A3,A0,109,150.0,2
4.95,A1,A3,A0,150,150.0,3
2.9,A1,A3,A1,184,150.0,4
7.399,A1,A0,A0,150,150.0,1
3.6,A1,A3,A0,143,150.0,3
4.39,A1,A7,A0,80,150.0,5
5.5,A0,A3,A0,300,100.0,1
17.3,A0,A7,A0,122,50.0,9
5.999,A1,A0,A0,129,150.0,2
6.9,A1,A0,A0,90,125.0,6
10.6,A1,A0,A0,116,40.0,3
9.499,A1,A1,A0,86,30.0,9
2.6,A1,A0,A0,131,150.0,7
1.999,A0,A0,A0,102,150.0,10
1.8,A1,A3,,131,150.0,11
0.399,A1,A1,A0,45,150.0,7
3.2,A1,A0,A0,150,,2
0.5,A0,A0,,100,150.0,12
7.69,A1,A0,A0,83,100.0,9
0.599,A0,A3,A0,106,90.0,12
0.5,A1,A1,A1,94,90.0,12
0.99,A1,A7,A1,144,150.0,3
3.8,A1,A3,A1,120,80.0,5
5.5,A0,A3,A1,163,150.0,5
1.8,A0,A8,A0,97,125.0,0
1.0,A0,A1,A0,0,150.0,0
18.39,A1,A0,A1,211,,10
1.15,A1,A1,A0,95,150.0,1
0.0,A1,A3,A1,0,150.0,11
17.6,A1,A4,A1,239,150.0,0
12.5,A1,A4,A1,306,30.0,9
21.0,A1,A8,A1,0,40.0,0
1.79,A0,A0,A0,101,150.0,5
0.899,A1,A3,A0,0,150.0,7
2.7,A0,A3,A0,131,150.0,2
0.25,A0,A0,A0,82,150.0,1
1.7,A1,A8,A2,0,5.0,0
3.3,A0,A1,A0,55,150.0,6
19.9,A1,A0,A0,109,5.0,12
2.2,A1,A0,A2,0,150.0,11
9.75,A1,A0,A1,231,125.0,1
4.2,A1,A8,A0,116,150.0,0
0.99,A1,A5,A0,90,125.0,3
3.65,A1,A0,A1,184,150.0,4
0.95,A1,A8,A0,16,30.0,0
0.75,A1,A7,A0,107,,5
3.4,A1,A0,A0,82,150.0,11
2.55,A1,A3,A0,105,150.0,1
82.8,A0,A2,A1,211,20.0,1
0.599,A0,A1,A0,55,150.0,9
6.5,A1,A3,A0,163,20.0,3
0.65,A0,A0,A0,122,150.0,7
3.399,A1,A7,A0,116,150.0,8
0.35,A0,A0,A0,90,150.0,6
5.5,A1,A5,A0,115,150.0,5
3.999,A0,A3,A0,101,100.0,1
5.5,A0,A6,A0,129,150.0,9
0.589,A0,A1,A0,54,125.0,10
4.25,A0,A1,A0,69,150.0,3
0.6,A1,A1,A0,55,100.0,0
0.3,A0,A1,A0,60,125.0,12
1.395,A1,A5,A0,90,150.0,5
5.4,A1,A8,A0,125,150.0,10
3.199,A1,A3,A0,116,150.0,1
2.25,A1,A1,A0,82,125.0,6
4.2,A0,A7,A0,101,150.0,1
1.8,A0,A0,A0,26,80.0,12
0.999,A1,A0,A0,75,150.0,2
8.3,A0,A0,A0,143,80.0,1
0.95,A1,A1,A0,101,5.0,0
0.6,A0,A0,A0,122,150.0,3
2.25,A1,A4,A1,218,150.0,5
5.499,A1,A0,A0,105,150.0,6
3.5,A0,A7,A0,101,125.0,2
2.25,A1,A3,A0,86,150.0,9
7.888,A0,A7,A0,95,125.0,8
0.2,A0,A4,A2,0,150.0,7
2.49,A1,A5,A0,95,150.0,7
1.899,A0,A7,A0,116,150.0,4
12.5,A1,A6,A1,170,125.0,3
6.499,A1,A3,A1,131,150.0,9
0.25,A0,A8,A2,0,150.0,0
3.6,A0,A3,A0,140,150.0,7
7.5,A1,A7,A0,160,70.0,8
0.3,A0,A8,A1,170,150.0,6
6.9,A0,A2,A0,150,150.0,6
2.1,A1,A2,A0,83,150.0,4
11.222,A1,A3,A1,218,125.0,10
0.444,A0,A1,A0,45,150.0,4
1.3,A1,A0,A0,60,70.0,7
4.1,A1,A3,A1,179,150.0,0
9.5,A0,A4,A0,231,150.0,11
1.75,A1,A1,A0,94,150.0,1
2.3,A0,A0,A0,170,150.0,9
0.65,A1,A8,A0,0,125.0,4
25.0,A0,A5,A1,204,150.0,2
2.8,A1,A1,A0,54,90.0,3
7.5,A1,A3,,122,150.0,10
10.422,A0,A1,A0,105,100.0,2
3.1,A1,A1,A0,73,70.0,5
1.6,A1,A1,A0,58,150.0,3
21.9,A0,A5,A0,95,40.0,7
0.5,A0,A0,A0,90,150.0,8
10.0,A0,A7,A0,180,150.0,8
0.95,A1,A0,A0,60,125.0,9
0.5,A1,A1,A0,58,150.0,7
18.8,A1,A0,A0,163,125.0,4
1.45,A1,A3,A1,170,150.0,8
1.75,A1,A0,A1,224,150.0,3
1.75,A1,A7,A0,101,150.0,10
2.499,A0,A8,A0,75,100.0,12
12.4,A1,A3,A1,177,150.0,10
2.75,A1,A0,A0,125,150.0,10
8.99,A1,A4,A0,160,125.0,7
2.0,A1,A4,A2,150,150.0,6
6.9,A1,A3,A1,140,150.0,11
0.95,A0,A0,A0,115,150.0,5
1.0,A0,A3,A0,88,125.0,6
16.9,A0,A0,A0,286,70.0,12
3.599,A1,A3,A0,131,150.0,3
11.4,A0,A2,A0,150,50.0,2
16.9,A0,A4,A1,170,150.0,8
9.999,A0,A0,A1,177,150.0,9
6.0,A0,A0,A1,170,150.0,1
4.5,A0,A0,A0,150,150.0,9
2.95,A0,A1,A0,109,90.0,0
19.95,A1,A4,A1,224,150.0,5
7.5,A0,A1,A0,90,90.0,6
0.999,A0,A1,A0,45,125.0,11
2.2,A1,A6,A0,90,150.0,9
2.3,A1,A2,A0,0,150.0,12
1.1,A0,A8,A0,75,90.0,10
1.15,A1,A0,A0,116,150.0,5
35.0,A1,A7,A0,140,50.0,5
7.9,A1,A0,A0,150,150.0,2
2.2,A0,A1,A1,90,150.0,11
2.0,A0,A3,A0,150,5.0,4
9.6,A0,A0,A0,99,40.0,3
1.199,A1,A3,A0,136,150.0,11
1.0,A1,A3,A1,170,150.0,9
5.0,A0,A0,A0,0,100.0,6
0.1,A1,A1,A0,64,125.0,11
0.6,A1,A0,A0,125,150.0,10
16.2,A0,A0,A0,143,70.0,8
1.6,A0,A0,A0,0,150.0,6
10.999,A0,A0,A0,160,125.0,12
8.5,A1,A0,A0,177,150.0,5
5.99,A0,A3,A0,140,150.0,12
4.7,A0,A8,A2,0,150.0,7
0.0,A0,A8,A2,0,5.0,0
5.65,A0,A3,A0,170,125.0,1
3.2,A0,A0,A0,116,150.0,10
3.25,A1,A0,A0,193,150.0,9
18.0,A0,A8,A0,109,40.0,2
3.0,A1,A1,A0,62,60.0,2
3.65,A1,A3,A0,170,150.0,5
5.299,A1,A7,A0,125,150.0,1
3.5,A1,A0,A0,109,150.0,11
16.2,A0,A5,A0,140,80.0,3
2.699,A0,A3,A0,135,150.0,12
6.98,A0,A2,A0,105,90.0,11
0.799,A0,A3,,160,150.0,5
14.98,A0,A5,A0,98,40.0,3
1.75,A0,A3,A2,105,150.0,0
7.799,A1,A0,,170,150.0,6
3.15,A1,A3,A0,143,150.0,4
0.79,A1,A1,A0,60,150.0,3
0.3,A0,A1,A0,50,150.0,9
19.9,A0,A5,A1,218,,7
3.7,A1,A0,A0,155,150.0,12
16.0,A1,A7,,203,125.0,9
8.45,A0,A5,A0,118,100.0,3
1.9,A1,A1,A0,0,150.0,3
7.0,A1,A4,A1,272,150.0,4
21.0,A0,A0,A0,136,30.0,6
2.8,A0,A7,A0,77,150.0,9
1.0,A1,A0,A0,116,150.0,9
1.35,A1,A7,A1,146,150.0,0
9.0,A0,A0,A0,140,90.0,9
7.95,A0,A1,,105,150.0,2
1.5,A1,A3,A0,120,150.0,8
0.001,A1,A2,A1,285,125.0,9
4.35,A1,A2,A0,86,125.0,8
8.5,A0,A7,A1,150,150.0,9
2.2,A0,A1,A2,0,150.0,6
2.0,A0,A4,A0,192,150.0,1
7.4,A1,A3,A0,197,150.0,5
5.3,A1,A3,A0,140,,5
3.5,A1,A0,A1,160,80.0,9
0.8,A0,A1,A0,55,125.0,3
6.7,A0,A0,A1,218,150.0,6
7.8,A1,A8,A0,175,125.0,9
1.05,A0,A0,A0,0,150.0,6
8.5,A1,A8,A0,105,80.0,0
0.75,A0,A3,A0,125,150.0,5
2.199,A1,A8,A0,60,125.0,12
51.9,A0,A3,A1,245,30.0,11
13.9,A1,A2,A0,117,60.0,2
1.45,A0,A1,A0,68,150.0,2
4.25,A1,A7,A0,131,150.0,3
4.85,A0,A3,A0,150,150.0,12
15.0,A1,A0,A0,160,70.0,4
5.1,A0,A2,A1,163,150.0,1
3.399,A1,A7,A0,116,150.0,4
3.2,A0,A1,A0,64,90.0,11
12.7,A0,A0,A0,150,80.0,12
3.544,A0,A4,A0,136,150.0,0
7.0,A0,A0,A0,143,80.0,8
2.0,A0,A3,A0,110,150.0,4
1.15,A1,A1,A1,58,70.0,5
10.999,A0,A1,A0,73,20.0,3
0.7,A0,A8,A2,88,150.0,0
5.2,A0,A5,A0,109,90.0,3
10.8,A0,A5,A0,163,100.0,7
1.3,A1,A8,A0,60,150.0,0
11.999,A0,A5,,192,125.0,1
10.3,A0,A5,A0,170,80.0,3
2.3,A1,A1,A0,80,150.0,12
1.8,A1,A0,A0,170,150.0,12
0.89,A1,A8,A0,0,150.0,6
1.3,A0,A8,A0,101,150.0,9
12.0,A0,A3,A0,126,20.0,6
14.0,A1,A7,A0,170,150.0,5
6.2,A1,A7,,170,150.0,10
0.899,A0,A0,A0,70,150.0,0
21.55,A0,A0,A1,235,150.0,11
0.7,A1,A1,A0,54,125.0,7
0.799,A1,A1,A0,50,150.0,12
9.9,A1,A3,A1,105,125.0,10
1.5,A0,A1,A0,60,150.0,5
0.8,A0,A8,A0,110,150.0,5
1.2,A0,A5,A0,105,125.0,9
0.199,A1,A8,A0,0,80.0,0
4.69,A0,A3,A0,109,150.0,2
2.9,A1,A1,A0,68,150.0,4
2.75,A1,A0,A0,136,125.0,1
3.3,A0,A3,A1,150,150.0,0
10.35,A0,A3,A0,109,70.0,1
7.3,A0,A1,A0,95,60.0,10
0.85,A1,A5,A0,110,125.0,3
1.85,A0,A7,A0,101,150.0,11
4.0,A1,A1,A0,65,80.0,10
1.35,A1,A0,A0,75,150.0,3
3.25,A1,A5,A1,125,150.0,3
9.99,A0,A5,A0,120,50.0,10
0.5,A1,A0,A0,0,60.0,0
3.5,A0,A0,A0,131,150.0,5
3.95,A0,A7,A0,69,150.0,1
1.25,A0,A3,A0,110,150.0,12
